GENEID	SYMBOL	GENETYPE
ENSG00000234425.1	AL138930.1	lncRNA
ENSG00000066294.14	CD84	protein_coding
ENSG00000117090.15	SLAMF1	protein_coding
ENSG00000235101.1	SETP9	transcribed_processed_pseudogene
ENSG00000228863.8	AL121985.1	lncRNA
ENSG00000117091.10	CD48	protein_coding
ENSG00000026751.17	SLAMF7	protein_coding
ENSG00000275801.1	AL121985.3	unprocessed_pseudogene
ENSG00000274562.1	AL121985.2	unprocessed_pseudogene
ENSG00000122224.18	LY9	protein_coding
ENSG00000122223.13	CD244	protein_coding
ENSG00000226003.2	PPIAP37	processed_pseudogene
ENSG00000179914.5	ITLN1	protein_coding
ENSG00000213080.3	AL354714.2	processed_pseudogene
ENSG00000198358.4	AL354714.1	lncRNA
ENSG00000158764.7	ITLN2	protein_coding
ENSG00000158769.18	F11R	protein_coding
ENSG00000270149.5	AL591806.4	protein_coding
ENSG00000232879.2	AL591806.2	processed_pseudogene
ENSG00000215845.11	TSTD1	protein_coding
ENSG00000158773.14	USF1	protein_coding
ENSG00000186517.14	ARHGAP30	protein_coding
ENSG00000143217.9	NECTIN4	protein_coding
ENSG00000162755.14	KLHDC9	protein_coding
ENSG00000143256.5	PFDN2	protein_coding
ENSG00000158793.14	NIT1	protein_coding
ENSG00000158796.17	DEDD	protein_coding
ENSG00000143222.12	UFC1	protein_coding
ENSG00000224985.1	AL590714.1	lncRNA
ENSG00000143258.16	USP21	protein_coding
ENSG00000143224.18	PPOX	protein_coding
ENSG00000158850.15	B4GALT3	protein_coding
ENSG00000158859.10	ADAMTS4	protein_coding
ENSG00000158864.12	NDUFS2	protein_coding
ENSG00000158869.11	FCER1G	protein_coding
ENSG00000158874.11	APOA2	protein_coding
ENSG00000158882.15	TOMM40L	protein_coding
ENSG00000284035.1	MIR5187	miRNA
ENSG00000143257.11	NR1I3	protein_coding
ENSG00000248485.2	PCP4L1	protein_coding
ENSG00000158887.18	MPZ	polymorphic_pseudogene
ENSG00000143252.14	SDHC	protein_coding
ENSG00000188931.4	CFAP126	protein_coding
ENSG00000236484.2	RRM2P2	processed_pseudogene
ENSG00000283696.1	AL592295.4	lncRNA
ENSG00000288093.1	AL592295.5	lncRNA
ENSG00000283360.1	AL592295.3	lncRNA
ENSG00000215840.3	AL592295.1	processed_pseudogene
ENSG00000283317.1	AL831711.1	lncRNA
ENSG00000143226.14	FCGR2A	protein_coding
ENSG00000273112.1	AL590385.2	lncRNA
ENSG00000173110.8	HSPA6	protein_coding
ENSG00000203747.11	FCGR3A	protein_coding
ENSG00000224515.1	AL590385.1	lncRNA
ENSG00000244682.7	FCGR2C	polymorphic_pseudogene
ENSG00000225217.1	HSPA7	unprocessed_pseudogene
ENSG00000162747.11	FCGR3B	protein_coding
ENSG00000072694.21	FCGR2B	protein_coding
ENSG00000234211.2	AL451067.1	lncRNA
ENSG00000132185.16	FCRLA	protein_coding
ENSG00000162746.14	FCRLB	protein_coding
ENSG00000241347.3	RN7SL466P	misc_RNA
ENSG00000081721.12	DUSP12	protein_coding
ENSG00000226889.3	AL359541.2	lncRNA
ENSG00000118217.6	ATF6	protein_coding
ENSG00000229808.1	AL391825.1	transcribed_processed_pseudogene
ENSG00000162745.10	OLFML2B	protein_coding
ENSG00000198929.13	NOS1AP	protein_coding
ENSG00000285636.2	AL450163.1	lncRNA
ENSG00000252262.1	RNA5SP61	rRNA_pseudogene
ENSG00000171722.13	SPATA46	protein_coding
ENSG00000239887.6	C1orf226	protein_coding
ENSG00000198574.6	SH2D1B	protein_coding
ENSG00000227243.3	SLAMF6P1	unprocessed_pseudogene
ENSG00000152332.16	UHMK1	protein_coding
ENSG00000259788.1	AL596325.1	lncRNA
ENSG00000117143.13	UAP1	protein_coding
ENSG00000272574.1	AL596325.2	lncRNA
ENSG00000162733.19	DDR2	protein_coding
ENSG00000243173.3	RN7SL861P	misc_RNA
ENSG00000132196.14	HSD17B7	protein_coding
ENSG00000185860.13	CCDC190	protein_coding
ENSG00000230739.1	AL392003.2	unprocessed_pseudogene
ENSG00000117152.13	RGS4	protein_coding
ENSG00000143248.13	RGS5	protein_coding
ENSG00000232892.1	AL499616.1	lncRNA
ENSG00000225755.2	AL451063.1	processed_pseudogene
ENSG00000232995.7	AL592435.1	lncRNA
ENSG00000143228.13	NUF2	protein_coding
ENSG00000213070.3	HMGB3P6	processed_pseudogene
ENSG00000185630.18	PBX1	protein_coding
ENSG00000207082.1	RNU6-171P	snRNA
ENSG00000269887.1	AL391001.1	lncRNA
ENSG00000276359.1	AL391001.2	misc_RNA
ENSG00000233693.1	AL357568.1	lncRNA
ENSG00000271917.1	AL357568.2	lncRNA
ENSG00000162761.14	LMX1A	protein_coding
ENSG00000224702.1	LMX1A-AS2	lncRNA
ENSG00000237463.6	LRRC52-AS1	lncRNA
ENSG00000236206.2	AL356441.1	lncRNA
ENSG00000143198.13	MGST3	protein_coding
ENSG00000143149.12	ALDH9A1	protein_coding
ENSG00000230175.1	AL451074.4	processed_pseudogene
ENSG00000225272.2	AL451074.3	processed_pseudogene
ENSG00000215838.4	AL451074.2	transcribed_processed_pseudogene
ENSG00000273365.1	AL451074.6	lncRNA
ENSG00000143183.16	TMCO1	protein_coding
ENSG00000224358.1	TMCO1-AS1	lncRNA
ENSG00000230659.3	AL451074.5	processed_pseudogene
ENSG00000143179.16	UCK2	protein_coding
ENSG00000226292.1	AL606495.1	processed_pseudogene
ENSG00000188859.7	FAM78B	protein_coding
ENSG00000230898.1	AL596087.3	lncRNA
ENSG00000215952.1	MIR921	miRNA
ENSG00000229588.2	AL596087.2	lncRNA
ENSG00000215835.2	AL596087.1	processed_pseudogene
ENSG00000225325.1	AL583804.1	lncRNA
ENSG00000234142.2	LINC01675	lncRNA
ENSG00000238087.3	FMO8P	unprocessed_pseudogene
ENSG00000215834.10	FMO9P	transcribed_unprocessed_pseudogene
ENSG00000234984.1	FMO10P	unprocessed_pseudogene
ENSG00000143157.11	POGK	protein_coding
ENSG00000152382.6	TADA1	protein_coding
ENSG00000225171.2	DUTP6	processed_pseudogene
ENSG00000143195.13	ILDR2	protein_coding
ENSG00000143194.13	MAEL	protein_coding
ENSG00000143167.12	GPA33	protein_coding
ENSG00000198842.10	DUSP27	protein_coding
ENSG00000272205.1	AL451050.2	lncRNA
ENSG00000143190.23	POU2F1	protein_coding
ENSG00000272033.1	AL136984.1	lncRNA
ENSG00000198821.10	CD247	protein_coding
ENSG00000287218.1	AL359962.3	lncRNA
ENSG00000233411.1	AL359962.1	lncRNA
ENSG00000273160.1	AL359962.2	lncRNA
ENSG00000227776.1	AKR1D1P1	processed_pseudogene
ENSG00000143162.9	CREG1	protein_coding
ENSG00000241666.2	AL031733.2	lncRNA
ENSG00000198771.11	RCSD1	protein_coding
ENSG00000197965.12	MPZL1	protein_coding
ENSG00000143199.18	ADCY10	protein_coding
ENSG00000250762.1	Z99943.2	unprocessed_pseudogene
ENSG00000232194.1	Z99943.1	lncRNA
ENSG00000143158.11	MPC2	protein_coding
ENSG00000143164.15	DCAF6	protein_coding
ENSG00000221545.1	MIR1255B2	miRNA
ENSG00000143147.14	GPR161	protein_coding
ENSG00000143155.13	TIPRL	protein_coding
ENSG00000213064.10	SFT2D2	protein_coding
ENSG00000214262.4	ANKRD36BP1	transcribed_processed_pseudogene
ENSG00000143178.13	TBX19	protein_coding
ENSG00000227722.2	AL022100.1	transcribed_processed_pseudogene
ENSG00000228697.4	AL023755.1	lncRNA
ENSG00000143185.4	XCL2	protein_coding
ENSG00000227777.1	AL031736.1	processed_pseudogene
ENSG00000143184.5	XCL1	protein_coding
ENSG00000229757.2	AL031736.2	processed_pseudogene
ENSG00000143196.5	DPT	protein_coding
ENSG00000225826.2	LINC00626	lncRNA
ENSG00000203601.3	LINC00970	lncRNA
ENSG00000237707.1	AL031726.1	lncRNA
ENSG00000143153.13	ATP1B1	protein_coding
ENSG00000143156.14	NME7	protein_coding
ENSG00000117475.14	BLZF1	protein_coding
ENSG00000117477.12	CCDC181	protein_coding
ENSG00000117479.15	SLC19A2	protein_coding
ENSG00000234604.2	AL021068.1	processed_pseudogene
ENSG00000213062.5	Z99572.1	lncRNA
ENSG00000198734.12	F5	protein_coding
ENSG00000174175.17	SELP	protein_coding
ENSG00000000460.17	C1orf112	protein_coding
ENSG00000188404.10	SELL	protein_coding
ENSG00000007908.16	SELE	protein_coding
ENSG00000171806.12	METTL18	protein_coding
ENSG00000000457.14	SCYL3	protein_coding
ENSG00000239494.2	RN7SL333P	misc_RNA
ENSG00000288139.1	AL031297.1	processed_pseudogene
ENSG00000075945.13	KIFAP3	protein_coding
ENSG00000243051.3	RN7SL269P	misc_RNA
ENSG00000233985.2	LINC01681	lncRNA
ENSG00000231407.6	GORAB-AS1	lncRNA
ENSG00000120370.12	GORAB	protein_coding
ENSG00000235303.1	AL023495.1	lncRNA
ENSG00000116132.12	PRRX1	protein_coding
ENSG00000271811.1	Z97200.1	lncRNA
ENSG00000231424.3	BX284613.2	lncRNA
ENSG00000117501.14	MROH9	protein_coding
ENSG00000007933.13	FMO3	protein_coding
ENSG00000221390.1	MIR1295A	miRNA
ENSG00000117507.6	FMO6P	transcribed_unitary_pseudogene
ENSG00000094963.14	FMO2	protein_coding
ENSG00000225243.5	AL021026.1	lncRNA
ENSG00000010932.17	FMO1	protein_coding
ENSG00000076258.10	FMO4	protein_coding
ENSG00000285665.1	AL031274.1	processed_pseudogene
ENSG00000117523.16	PRRC2C	protein_coding
ENSG00000283683.1	MYOCOS	protein_coding
ENSG00000233328.3	PFN1P1	processed_pseudogene
ENSG00000117533.15	VAMP4	protein_coding
ENSG00000010165.20	EEF1AKNMT	protein_coding
ENSG00000213060.4	AL031864.1	processed_pseudogene
ENSG00000224600.5	AL031864.2	processed_pseudogene
ENSG00000197959.14	DNM3	protein_coding
ENSG00000233540.1	DNM3-IT1	lncRNA
ENSG00000230630.5	DNM3OS	lncRNA
ENSG00000283152.1	MIR3120	miRNA
ENSG00000287336.1	AL137157.1	lncRNA
ENSG00000135845.10	PIGC	protein_coding
ENSG00000180999.11	C1orf105	protein_coding
ENSG00000094975.14	SUCO	protein_coding
ENSG00000117560.8	FASLG	protein_coding
ENSG00000229785.1	SLC25A38P1	processed_pseudogene
ENSG00000279061.1	Z98043.1	TEC
ENSG00000224228.2	AL031599.1	lncRNA
ENSG00000224000.1	Z97198.1	lncRNA
ENSG00000120337.8	TNFSF18	protein_coding
ENSG00000230849.2	GOT2P2	processed_pseudogene
ENSG00000226375.1	AL022310.1	lncRNA
ENSG00000117586.11	TNFSF4	protein_coding
ENSG00000231615.2	AL645568.2	processed_pseudogene
ENSG00000203739.4	AL645568.1	lncRNA
ENSG00000117592.9	PRDX6	protein_coding
ENSG00000162753.13	SLC9C2	protein_coding
ENSG00000285777.1	AL139142.2	protein_coding
ENSG00000183831.7	ANKRD45	protein_coding
ENSG00000076321.11	KLHL20	protein_coding
ENSG00000225591.2	BX248409.1	processed_pseudogene
ENSG00000200674.1	RN7SKP160	misc_RNA
ENSG00000120334.15	CENPL	protein_coding
ENSG00000117593.12	DARS2	protein_coding
ENSG00000234741.8	GAS5	lncRNA
ENSG00000270084.2	GAS5-AS1	lncRNA
ENSG00000185278.15	ZBTB37	protein_coding
ENSG00000117601.13	SERPINC1	protein_coding
ENSG00000135870.12	RC3H1	protein_coding
ENSG00000200755.1	RNA5SP68	rRNA_pseudogene
ENSG00000236535.1	RC3H1-IT1	lncRNA
ENSG00000224977.1	LINC02776	lncRNA
ENSG00000227373.6	RABGAP1L-DT	lncRNA
ENSG00000152061.23	RABGAP1L	protein_coding
ENSG00000203737.5	GPR52	protein_coding
ENSG00000237249.1	Z99127.3	processed_pseudogene
ENSG00000223525.1	RABGAP1L-IT1	lncRNA
ENSG00000235869.1	Z99127.2	processed_pseudogene
ENSG00000229531.6	Z99127.1	lncRNA
ENSG00000252552.1	RNU6-307P	snRNA
ENSG00000287697.1	Z99127.4	lncRNA
ENSG00000116161.18	CACYBP	protein_coding
ENSG00000120333.4	MRPS14	protein_coding
ENSG00000206659.1	Z99297.1	misc_RNA
ENSG00000120332.16	TNN	protein_coding
ENSG00000235750.10	KIAA0040	protein_coding
ENSG00000230687.1	AL008626.1	lncRNA
ENSG00000260990.1	Z94057.1	lncRNA
ENSG00000116147.17	TNR	protein_coding
ENSG00000235628.1	TNR-IT1	lncRNA
ENSG00000224718.1	LINC01657	lncRNA
ENSG00000227740.2	LINC02803	lncRNA
ENSG00000143207.21	COP1	protein_coding
ENSG00000252906.1	SCARNA3	scaRNA
ENSG00000236021.2	AL591043.2	lncRNA
ENSG00000273629.1	AL359265.3	snRNA
ENSG00000227815.2	AL359265.1	unprocessed_pseudogene
ENSG00000116183.11	PAPPA2	protein_coding
ENSG00000152092.16	ASTN1	protein_coding
ENSG00000227579.6	AL136114.1	lncRNA
ENSG00000120341.18	SEC16B	protein_coding
ENSG00000254154.8	CRYZL2P-SEC16B	lncRNA
ENSG00000242193.11	CRYZL2P	transcribed_unitary_pseudogene
ENSG00000224687.2	RASAL2-AS1	lncRNA
ENSG00000075391.16	RASAL2	protein_coding
ENSG00000270575.1	AL160281.1	processed_pseudogene
ENSG00000213058.3	AL365357.1	processed_pseudogene
ENSG00000188585.9	CLEC20A	protein_coding
ENSG00000213057.5	C1orf220	lncRNA
ENSG00000201347.1	RNA5SP69	rRNA_pseudogene
ENSG00000273384.1	AL137796.1	lncRNA
ENSG00000266417.1	MIR4424	miRNA
ENSG00000273062.1	AL449106.1	lncRNA
ENSG00000116191.17	RALGPS2	protein_coding
ENSG00000228196.1	PTPN2P1	processed_pseudogene
ENSG00000116194.13	ANGPTL1	protein_coding
ENSG00000116199.12	FAM20B	protein_coding
ENSG00000186283.14	TOR3A	protein_coding
ENSG00000143322.21	ABL2	protein_coding
ENSG00000057252.13	SOAT1	protein_coding
ENSG00000162779.22	AXDND1	protein_coding
ENSG00000236539.3	HNRNPA1P54	processed_pseudogene
ENSG00000227141.2	AL160286.1	processed_pseudogene
ENSG00000162782.16	TDRD5	protein_coding
ENSG00000143340.6	FAM163A	protein_coding
ENSG00000231966.1	LINC02818	lncRNA
ENSG00000169905.12	TOR1AIP2	protein_coding
ENSG00000272906.1	AL353708.3	lncRNA
ENSG00000143337.18	TOR1AIP1	protein_coding
ENSG00000264916.2	RN7SL230P	misc_RNA
ENSG00000260360.1	AL353708.1	lncRNA
ENSG00000135837.16	CEP350	protein_coding
ENSG00000261817.1	AL390718.1	lncRNA
ENSG00000116260.17	QSOX1	protein_coding
ENSG00000121454.6	LHX4	protein_coding
ENSG00000230124.8	ACBD6	protein_coding
ENSG00000265435.1	MIR3121	miRNA
ENSG00000143324.14	XPR1	protein_coding
ENSG00000283575.1	AL358434.1	snRNA
ENSG00000225857.5	LINC02816	lncRNA
ENSG00000135835.12	KIAA1614	protein_coding
ENSG00000243155.1	AL162431.1	lncRNA
ENSG00000232586.1	KIAA1614-AS1	lncRNA
ENSG00000251520.1	AL162431.2	unprocessed_pseudogene
ENSG00000270711.1	AL162431.3	processed_pseudogene
ENSG00000135823.14	STX6	protein_coding
ENSG00000153029.14	MR1	protein_coding
ENSG00000162783.11	IER5	protein_coding
ENSG00000237292.1	LINC01732	lncRNA
ENSG00000179452.2	LINC01699	lncRNA
ENSG00000198216.12	CACNA1E	protein_coding
ENSG00000273573.1	AL590998.1	misc_RNA
ENSG00000252977.1	RNA5SP70	rRNA_pseudogene
ENSG00000288574.1	AL161734.2	lncRNA
ENSG00000287452.2	AL391477.1	lncRNA
ENSG00000179930.6	ZNF648	protein_coding
ENSG00000224810.1	AL355482.1	lncRNA
ENSG00000225982.1	AL355482.2	lncRNA
ENSG00000228918.4	LINC01344	lncRNA
ENSG00000232309.2	AL390856.1	lncRNA
ENSG00000232096.1	YPEL5P1	processed_pseudogene
ENSG00000231684.3	EIF1P3	processed_pseudogene
ENSG00000135821.18	GLUL	protein_coding
ENSG00000203730.3	TEDDM1	protein_coding
ENSG00000203729.8	LINC00272	lncRNA
ENSG00000121446.20	RGSL1	protein_coding
ENSG00000233537.1	TEDDM2P	unitary_pseudogene
ENSG00000135828.11	RNASEL	protein_coding
ENSG00000276839.1	AL138776.1	misc_RNA
ENSG00000143333.7	RGS16	protein_coding
ENSG00000261504.1	LINC01686	lncRNA
ENSG00000135824.12	RGS8	protein_coding
ENSG00000135838.13	NPL	protein_coding
ENSG00000287808.1	AL355999.1	lncRNA
ENSG00000135829.17	DHX9	protein_coding
ENSG00000157060.16	SHCBP1L	protein_coding
ENSG00000207472.1	RNU6-41P	snRNA
ENSG00000135862.6	LAMC1	protein_coding
ENSG00000058085.15	LAMC2	protein_coding
ENSG00000157064.11	NMNAT2	protein_coding
ENSG00000286372.1	AL449223.1	lncRNA
ENSG00000232860.8	SMG7-AS1	lncRNA
ENSG00000116698.21	SMG7	protein_coding
ENSG00000116701.14	NCF2	protein_coding
ENSG00000286966.1	AL137800.1	lncRNA
ENSG00000162704.16	ARPC5	protein_coding
ENSG00000143344.15	RGL1	protein_coding
ENSG00000173627.8	APOBEC4	protein_coding
ENSG00000198756.12	COLGALT2	protein_coding
ENSG00000198860.12	TSEN15	protein_coding
ENSG00000286655.1	AL158011.2	lncRNA
ENSG00000244568.3	RN7SL654P	misc_RNA
ENSG00000271387.1	AL445228.3	lncRNA
ENSG00000116667.14	C1orf21	protein_coding
ENSG00000230470.1	AL078645.1	lncRNA
ENSG00000232036.2	AL078645.2	processed_pseudogene
ENSG00000285847.2	AL713852.1	lncRNA
ENSG00000286378.1	AL713852.2	lncRNA
ENSG00000116406.19	EDEM3	protein_coding
ENSG00000135842.17	NIBAN1	protein_coding
ENSG00000252222.1	RNU7-13P	snRNA
ENSG00000121481.11	RNF2	protein_coding
ENSG00000121486.12	TRMT1L	protein_coding
ENSG00000116668.13	SWT1	protein_coding
ENSG00000201421.1	AL356273.1	misc_RNA
ENSG00000233583.1	AL356273.3	processed_pseudogene
ENSG00000252612.1	AL356273.5	misc_RNA
ENSG00000238061.2	AL356273.4	processed_pseudogene
ENSG00000279838.1	AL356273.6	TEC
ENSG00000116679.16	IVNS1ABP	protein_coding
ENSG00000273004.1	AL078644.2	lncRNA
ENSG00000261024.7	AL078644.1	transcribed_processed_pseudogene
ENSG00000270920.1	MCRIP2P2	processed_pseudogene
ENSG00000279401.1	AL133383.4	TEC
ENSG00000261729.2	AL133383.3	lncRNA
ENSG00000143341.12	HMCN1	protein_coding
ENSG00000116690.12	PRG4	protein_coding
ENSG00000047410.14	TPR	protein_coding
ENSG00000157181.16	ODR4	protein_coding
ENSG00000262180.2	OCLM	protein_coding
ENSG00000229739.4	AL096803.2	lncRNA
ENSG00000116703.14	PDC	protein_coding
ENSG00000273198.1	AL096803.4	lncRNA
ENSG00000228238.1	AL096803.1	processed_pseudogene
ENSG00000288562.1	AL049198.1	lncRNA
ENSG00000073756.12	PTGS2	protein_coding
ENSG00000273129.1	PACERR	lncRNA
ENSG00000116711.10	PLA2G4A	protein_coding
ENSG00000230426.4	ERVMER61-1	lncRNA
ENSG00000225462.1	FDPSP1	processed_pseudogene
ENSG00000285894.2	AL136372.2	lncRNA
ENSG00000252553.1	RNA5SP73	rRNA_pseudogene
ENSG00000230987.2	AL359976.1	processed_pseudogene
ENSG00000162670.11	BRINP3	protein_coding
ENSG00000231175.1	LINC01720	lncRNA
ENSG00000228020.2	HNRNPA1P46	processed_pseudogene
ENSG00000261642.1	AL713866.1	lncRNA
ENSG00000228215.3	LINC02770	lncRNA
ENSG00000150681.10	RGS18	protein_coding
ENSG00000285280.2	AL390957.1	lncRNA
ENSG00000226723.2	AL513175.1	processed_pseudogene
ENSG00000090104.12	RGS1	protein_coding
ENSG00000127074.14	RGS13	protein_coding
ENSG00000231767.4	AL136454.1	protein_coding
ENSG00000116741.8	RGS2	protein_coding
ENSG00000223075.1	RN7SKP126	misc_RNA
ENSG00000234473.1	ZNF101P2	processed_pseudogene
ENSG00000116750.13	UCHL5	protein_coding
ENSG00000238754.1	SCARNA18B	snoRNA
ENSG00000116747.12	RO60	protein_coding
ENSG00000023572.9	GLRX2	protein_coding
ENSG00000134371.13	CDC73	protein_coding
ENSG00000221680.1	MIR1278	miRNA
ENSG00000162630.6	B3GALT2	protein_coding
ENSG00000232077.2	LINC01031	lncRNA
ENSG00000286285.1	AL138778.1	lncRNA
ENSG00000227240.2	AL136456.1	lncRNA
ENSG00000226640.2	AL357793.1	lncRNA
ENSG00000233057.1	EEF1A1P14	processed_pseudogene
ENSG00000287364.1	AL353709.1	lncRNA
ENSG00000227421.2	LINC01724	lncRNA
ENSG00000162687.18	KCNT2	protein_coding
ENSG00000000971.16	CFH	protein_coding
ENSG00000116785.13	CFHR3	protein_coding
ENSG00000143278.4	F13B	protein_coding
ENSG00000066279.18	ASPM	protein_coding
ENSG00000235748.1	SEPTIN14P12	processed_pseudogene
ENSG00000177888.7	ZBTB41	protein_coding
ENSG00000237861.1	AL513325.1	processed_pseudogene
ENSG00000134376.16	CRB1	protein_coding
ENSG00000213047.13	DENND1B	protein_coding
ENSG00000207139.1	AL365258.1	misc_RNA
ENSG00000235582.2	AL365258.3	processed_pseudogene
ENSG00000233040.2	FAM204BP	processed_pseudogene
ENSG00000203724.11	C1orf53	protein_coding
ENSG00000143355.16	LHX9	protein_coding
ENSG00000151414.15	NEK7	protein_coding
ENSG00000232824.1	PRR13P1	processed_pseudogene
ENSG00000287989.1	AL450352.1	lncRNA
ENSG00000151418.11	ATP6V1G3	protein_coding
ENSG00000223881.1	AL157402.1	lncRNA
ENSG00000081237.20	PTPRC	protein_coding
ENSG00000261573.1	AL157402.2	lncRNA
ENSG00000236278.2	PEBP1P3	processed_pseudogene
ENSG00000229989.4	MIR181A1HG	lncRNA
ENSG00000207975.1	MIR181B1	miRNA
ENSG00000207759.1	MIR181A1	miRNA
ENSG00000227747.2	AC096631.2	processed_pseudogene
ENSG00000225172.6	AC096631.1	lncRNA
ENSG00000233410.1	LINC01222	lncRNA
ENSG00000235492.1	LINC01221	lncRNA
ENSG00000236468.1	AC099335.1	processed_pseudogene
ENSG00000116833.14	NR5A2	protein_coding
ENSG00000229220.1	AC096633.1	processed_pseudogene
ENSG00000203721.7	LINC00862	lncRNA
ENSG00000273093.1	AC097065.2	lncRNA
ENSG00000230623.6	AC104461.1	lncRNA
ENSG00000162702.8	ZNF281	protein_coding
ENSG00000118193.12	KIF14	protein_coding
ENSG00000118197.14	DDX59	protein_coding
ENSG00000260088.1	DDX59-AS1	lncRNA
ENSG00000118200.14	CAMSAP2	protein_coding
ENSG00000170128.5	GPR25	protein_coding
ENSG00000163362.11	INAVA	protein_coding
ENSG00000233217.2	MROH3P	transcribed_unitary_pseudogene
ENSG00000116852.14	KIF21B	protein_coding
ENSG00000229191.1	AL358473.1	lncRNA
ENSG00000234132.2	AL358473.2	lncRNA
ENSG00000232237.3	ASCL5	protein_coding
ENSG00000116857.17	TMEM9	protein_coding
ENSG00000163395.17	IGFN1	protein_coding
ENSG00000081277.12	PKP1	protein_coding
ENSG00000118194.20	TNNT2	protein_coding
ENSG00000159166.15	LAD1	protein_coding
ENSG00000159173.19	TNNI1	protein_coding
ENSG00000174307.7	PHLDA3	protein_coding
ENSG00000159176.14	CSRP1	protein_coding
ENSG00000224536.2	AC096677.1	lncRNA
ENSG00000134369.15	NAV1	protein_coding
ENSG00000231871.5	IPO9-AS1	lncRNA
ENSG00000264802.1	MIR5191	miRNA
ENSG00000235121.1	AL645504.1	lncRNA
ENSG00000200942.1	RNU6-501P	snRNA
ENSG00000198700.10	IPO9	protein_coding
ENSG00000277681.1	MIR6739	miRNA
ENSG00000198892.6	SHISA4	protein_coding
ENSG00000223774.5	AL513217.1	lncRNA
ENSG00000163431.13	LMOD1	protein_coding
ENSG00000134375.11	TIMM17A	protein_coding
ENSG00000176393.11	RNPEP	protein_coding
ENSG00000234678.2	ELF3-AS1	lncRNA
ENSG00000275207.1	MIR6740	miRNA
ENSG00000163435.16	ELF3	protein_coding
ENSG00000170075.9	GPR37L1	protein_coding
ENSG00000143862.8	ARL8A	protein_coding
ENSG00000143851.15	PTPN7	protein_coding
ENSG00000243323.7	PTPRVP	transcribed_unitary_pseudogene
ENSG00000133067.17	LGR6	protein_coding
ENSG00000077152.11	UBE2T	protein_coding
ENSG00000077157.22	PPP1R12B	protein_coding
ENSG00000232626.3	AC099336.1	transcribed_processed_pseudogene
ENSG00000236439.4	AC099336.2	processed_pseudogene
ENSG00000143858.12	SYT2	protein_coding
ENSG00000226862.1	AC104463.2	lncRNA
ENSG00000117139.18	KDM5B	protein_coding
ENSG00000235449.2	AC098934.3	processed_pseudogene
ENSG00000260021.1	AC098934.4	lncRNA
ENSG00000228288.7	PCAT6	lncRNA
ENSG00000184774.10	MGAT4EP	transcribed_unitary_pseudogene
ENSG00000214796.8	AC098934.1	transcribed_unprocessed_pseudogene
ENSG00000234996.4	AC098934.2	transcribed_processed_pseudogene
ENSG00000183155.5	RABIF	protein_coding
ENSG00000117153.16	KLHL12	protein_coding
ENSG00000230280.2	HNRNPA1P59	processed_pseudogene
ENSG00000199471.1	AC096632.1	misc_RNA
ENSG00000159346.13	ADIPOR1	protein_coding
ENSG00000159348.13	CYB5R1	protein_coding
ENSG00000163444.12	TMEM183A	protein_coding
ENSG00000143847.15	PPFIA4	protein_coding
ENSG00000122180.5	MYOG	protein_coding
ENSG00000163485.17	ADORA1	protein_coding
ENSG00000133055.9	MYBPH	protein_coding
ENSG00000133048.13	CHI3L1	protein_coding
ENSG00000133063.16	CHIT1	protein_coding
ENSG00000231507.2	LINC01353	lncRNA
ENSG00000233791.5	LINC01136	lncRNA
ENSG00000159388.6	BTG2	protein_coding
ENSG00000122176.12	FMOD	protein_coding
ENSG00000229652.1	AL359837.1	processed_pseudogene
ENSG00000271588.1	LARP7P1	processed_pseudogene
ENSG00000188783.6	PRELP	protein_coding
ENSG00000058668.14	ATP2B4	protein_coding
ENSG00000221643.1	SNORA77	snoRNA
ENSG00000122188.13	LAX1	protein_coding
ENSG00000058673.16	ZC3H11A	protein_coding
